vintage,month,horizon_month,entity,division,actual_revenue,revenue_forecast,error,abs_pct_error,bias_pct
2025-08,2026-07,11,ES01,Events,3509642.67,2432852.69,-1076789.98,0.30680900628553165,-0.30680900628553165
2025-08,2026-07,11,ES01,Hardware,5140208.56,4830750.79,-309457.76999999955,0.06020334902519978,-0.06020334902519978
2025-08,2026-07,11,ES01,Spare Parts,2110562.66,2050179.05,-60383.6100000001,0.028610195349518832,-0.028610195349518832
2025-08,2026-07,11,JP01,Hardware,3602745.79,3540484.97,-62260.81999999983,0.01728149129278417,-0.01728149129278417
2025-08,2026-07,11,JP01,Software,775392.14,753254.27,-22137.869999999995,0.028550547339827297,-0.028550547339827297
2025-08,2026-07,11,JP01,Spare Parts,2901612.42,2863604.76,-38007.66000000015,0.013098806628350505,-0.013098806628350505
2025-08,2026-07,11,US01,Events,2399958.12,2756623.02,356664.8999999999,0.14861296829629672,0.14861296829629672
2025-08,2026-07,11,US01,Hardware,5977025.0,5893222.35,-83802.65000000037,0.014020796299162272,-0.014020796299162272
2025-08,2026-07,11,US01,Software,1154035.76,1096233.06,-57802.69999999995,0.05008744269761619,-0.05008744269761619
2025-08,2026-08,12,DE01,Hardware,4946336.75,4786656.16,-159680.58999999985,0.03228259580183251,-0.03228259580183251
2025-08,2026-08,12,DE01,Software,929272.27,790479.51,-138792.76,0.14935639906698175,-0.14935639906698175
2025-08,2026-08,12,ES01,Events,4211729.4799999995,2155584.98,-2056144.4999999995,0.488194816348936,-0.488194816348936
2025-08,2026-08,12,ES01,Hardware,4352026.27,4283663.46,-68362.80999999959,0.015708271448462464,-0.015708271448462464
2025-08,2026-08,12,ES01,Spare Parts,1890677.1,1820175.43,-70501.67000000016,0.03728911192715041,-0.03728911192715041
2025-08,2026-08,12,JP01,Hardware,2879156.5,3139521.53,260365.0299999998,0.09043100991557763,0.09043100991557763
2025-08,2026-08,12,JP01,Software,774538.01,671600.18,-102937.82999999996,0.13290223161546322,-0.13290223161546322
2025-08,2026-08,12,JP01,Spare Parts,2599105.08,2542345.27,-56759.810000000056,0.021838212866714897,-0.021838212866714897
2025-08,2026-08,12,US01,Events,2569288.5,2442455.8,-126832.70000000019,0.04936491172556145,-0.04936491172556145
2025-08,2026-08,12,US01,Hardware,5318910.71,5225809.05,-93101.66000000015,0.017503896018589142,-0.017503896018589142
2025-08,2026-08,12,US01,Software,1175862.44,977399.47,-198462.96999999997,0.16878077166917585,-0.16878077166917585
2025-09,2025-10,1,DE01,Hardware,6073779.92,5968238.59,-105541.33000000007,0.01737654827638208,-0.01737654827638208
2025-09,2025-10,1,DE01,Software,822440.91,936259.28,113818.37,0.13839093923477128,0.13839093923477128
2025-09,2025-10,1,ES01,Events,3330726.18,2928011.36,-402714.8200000003,0.12090901450205681,-0.12090901450205681
2025-09,2025-10,1,ES01,Hardware,5541776.33,5407830.82,-133945.50999999978,0.024170140046052665,-0.024170140046052665
2025-09,2025-10,1,ES01,Spare Parts,2283030.22,2256036.8,-26993.42000000039,0.011823505341072703,-0.011823505341072703
2025-09,2025-10,1,JP01,Hardware,4003732.96,3917545.08,-86187.87999999989,0.021526880254271477,-0.021526880254271477
2025-09,2025-10,1,JP01,Software,689189.6,789330.69,100141.08999999997,0.14530267142742717,0.14530267142742717
2025-09,2025-10,1,JP01,Spare Parts,3138132.84,3151715.57,13582.729999999981,0.004328283948617033,0.004328283948617033
2025-09,2025-10,1,US01,Events,2247091.5,2730932.66,483841.16000000015,0.215318851057022,0.215318851057022
2025-09,2025-10,1,US01,Hardware,6479941.62,6820512.55,340570.9299999997,0.0525577157900382,0.0525577157900382
2025-09,2025-10,1,US01,Software,1038292.13,1152351.22,114059.08999999997,0.10985259996143856,0.10985259996143856
2025-09,2025-11,2,DE01,Hardware,6358216.76,6207053.27,-151163.49000000022,0.023774510323551823,-0.023774510323551823
2025-09,2025-11,2,DE01,Software,825915.61,979047.87,153132.26,0.18540908798176126,0.18540908798176126
2025-09,2025-11,2,ES01,Events,2475874.88,3042710.83,566835.9500000002,0.22894369767183073,0.22894369767183073
2025-09,2025-11,2,ES01,Hardware,5800706.46,5624221.2,-176485.25999999978,0.030424787259446976,-0.030424787259446976
2025-09,2025-11,2,ES01,Spare Parts,2378266.19,2349125.51,-29140.680000000168,0.01225290933476213,-0.01225290933476213
2025-09,2025-11,2,JP01,Hardware,4093016.75,4074302.76,-18713.990000000224,0.00457217527878434,-0.00457217527878434
2025-09,2025-11,2,JP01,Software,695561.03,825404.4,129843.37,0.18667430232541923,0.18667430232541923
2025-09,2025-11,2,JP01,Spare Parts,3269741.41,3281761.83,12020.419999999925,0.00367626013581298,0.00367626013581298
2025-09,2025-11,2,US01,Events,2124756.64,2837911.93,713155.29,0.33564092780055976,0.33564092780055976
2025-09,2025-11,2,US01,Hardware,6811624.12,7093430.35,281806.2299999995,0.04137137120831023,0.04137137120831023
2025-09,2025-11,2,US01,Software,1032223.21,1205015.56,172792.3500000001,0.1673982413164301,0.1673982413164301
2025-09,2025-12,3,DE01,Hardware,6602168.07,6558348.44,-43819.62999999989,0.006637157602684278,-0.006637157602684278
2025-09,2025-12,3,DE01,Software,845191.07,1040115.18,194924.1100000001,0.23062727106191516,0.23062727106191516
2025-09,2025-12,3,ES01,Events,4494838.58,3212316.44,-1282522.1400000001,0.28533219095044793,-0.28533219095044793
2025-09,2025-12,3,ES01,Hardware,6011418.4,5942530.33,-68888.0700000003,0.011459536737619245,-0.011459536737619245
2025-09,2025-12,3,ES01,Spare Parts,2517358.59,2485054.86,-32303.72999999998,0.012832391113575911,-0.012832391113575911
2025-09,2025-12,3,JP01,Hardware,4240733.81,4304892.51,64158.700000000186,0.015129150490112982,0.015129150490112982
2025-09,2025-12,3,JP01,Software,710266.15,876888.33,166622.17999999993,0.23459118810603594,0.23459118810603594
2025-09,2025-12,3,JP01,Spare Parts,3466524.07,3471657.07,5133.0,0.001480733984922251,0.001480733984922251
2025-09,2025-12,3,US01,Events,1956805.54,2996101.72,1039296.1800000002,0.5311187845471861,0.5311187845471861
2025-09,2025-12,3,US01,Hardware,7037484.35,7494891.02,457406.6699999999,0.06499576372059711,0.06499576372059711
2025-09,2025-12,3,US01,Software,1055368.51,1280177.42,224808.90999999992,0.2130146085181184,0.2130146085181184
2025-09,2026-01,4,DE01,Hardware,4919144.05,4905013.2,-14130.849999999627,0.0028726237443686222,-0.0028726237443686222
2025-09,2026-01,4,DE01,Software,839883.1900000001,782160.03,-57723.16000000003,0.06872760484705025,-0.06872760484705025
2025-09,2026-01,4,ES01,Events,2558715.83,2400560.42,-158155.41000000015,0.061810462946172554,-0.061810462946172554
2025-09,2026-01,4,ES01,Hardware,4557598.24,4444440.55,-113157.69000000041,0.02482836003552617,-0.02482836003552617
2025-09,2026-01,4,ES01,Spare Parts,1869745.83,1860811.67,-8934.160000000149,0.004778275130582935,-0.004778275130582935
2025-09,2026-01,4,JP01,Hardware,3135825.74,3219645.13,83819.38999999966,0.026729607111395055,0.026729607111395055
2025-09,2026-01,4,JP01,Software,683664.5,659414.48,-24250.02000000002,0.03547064386113367,-0.03547064386113367
2025-09,2026-01,4,JP01,Spare Parts,2570718.48,2599580.43,28861.950000000186,0.011227192018318625,0.011227192018318625
2025-09,2026-01,4,US01,Events,1892191.6400000001,2238983.4,346791.7599999998,0.18327517819495268,0.18327517819495268
2025-09,2026-01,4,US01,Hardware,5478611.85,5605456.88,126845.03000000026,0.02315276815969364,0.02315276815969364
2025-09,2026-01,4,US01,Software,1020790.38,962685.32,-58105.060000000056,0.056921637525620156,-0.056921637525620156
2025-09,2026-02,5,DE01,Hardware,5158766.18,5142690.22,-16075.959999999963,0.0031162412559663567,-0.0031162412559663567
2025-09,2026-02,5,DE01,Software,842651.62,824544.88,-18106.73999999999,0.02148781248412006,-0.02148781248412006
2025-09,2026-02,5,ES01,Events,4436802.3100000005,2514846.32,-1921955.9900000007,0.4331849507173558,-0.4331849507173558
2025-09,2026-02,5,ES01,Hardware,4853997.84,4659800.09,-194197.75,0.040007794894280385,-0.040007794894280385
2025-09,2026-02,5,ES01,Spare Parts,1959807.69,1953319.79,-6487.899999999907,0.0033104778765307872,-0.0033104778765307872
2025-09,2026-02,5,JP01,Hardware,3512116.95,3375656.06,-136460.89000000013,0.038854312638991174,-0.038854312638991174
2025-09,2026-02,5,JP01,Software,700353.39,695147.8,-5205.589999999967,0.0074328047444733114,-0.0074328047444733114
2025-09,2026-02,5,JP01,Spare Parts,2714784.47,2728815.6,14031.129999999888,0.005168413977261291,0.005168413977261291
2025-09,2026-02,5,US01,Events,1576945.17,2345576.95,768631.7800000003,0.48741820237161465,0.48741820237161465
2025-09,2026-02,5,US01,Hardware,5887845.0,5877074.56,-10770.44000000041,0.001829266904954259,-0.001829266904954259
2025-09,2026-02,5,US01,Software,1064187.3,1014852.74,-49334.560000000056,0.04635890693301833,-0.04635890693301833
2025-09,2026-03,6,DE01,Hardware,5636222.83,5549869.37,-86353.45999999996,0.015321157910997632,-0.015321157910997632
2025-09,2026-03,6,DE01,Software,882834.62,894695.37,11860.75,0.013434849213321517,0.013434849213321517
2025-09,2026-03,6,ES01,Events,2670936.42,2711767.64,40831.220000000205,0.015287230236652434,0.015287230236652434
2025-09,2026-03,6,ES01,Hardware,5311627.22,5028745.79,-282881.4299999997,0.05325701866555306,-0.05325701866555306
2025-09,2026-03,6,ES01,Spare Parts,2164436.42,2110505.52,-53930.89999999991,0.02491683262287737,-0.02491683262287737
2025-09,2026-03,6,JP01,Hardware,3735010.25,3642927.99,-92082.25999999978,0.024653817215093257,-0.024653817215093257
2025-09,2026-03,6,JP01,Software,733084.96,754289.47,21204.51000000001,0.028925037556356375,0.028925037556356375
2025-09,2026-03,6,JP01,Spare Parts,3003865.69,2948406.31,-55459.37999999989,0.018462669680813823,-0.018462669680813823
2025-09,2026-03,6,US01,Events,2683440.66,2529243.88,-154196.78000000026,0.0574623401584741,-0.0574623401584741
2025-09,2026-03,6,US01,Hardware,6340771.62,6342399.54,1627.9199999999255,0.0002567384693158095,0.0002567384693158095
2025-09,2026-03,6,US01,Software,1091314.18,1101194.21,9880.030000000028,0.009053332377666007,0.009053332377666007
2025-09,2026-04,7,DE01,Hardware,5807032.49,5678242.94,-128789.54999999981,0.022178203793724566,-0.022178203793724566
2025-09,2026-04,7,DE01,Software,879961.37,920396.36,40434.98999999999,0.045950869411460635,0.045950869411460635
2025-09,2026-04,7,ES01,Events,3020736.09,2772249.47,-248486.61999999965,0.08226028775655131,-0.08226028775655131
2025-09,2026-04,7,ES01,Hardware,5440833.93,5145065.29,-295768.63999999966,0.05436090198768476,-0.05436090198768476
2025-09,2026-04,7,ES01,Spare Parts,2238740.42,2161914.16,-76826.25999999978,0.03431673422861583,-0.03431673422861583
2025-09,2026-04,7,JP01,Hardware,3932795.17,3727192.26,-205602.91000000015,0.05227907915682274,-0.05227907915682274
2025-09,2026-04,7,JP01,Software,754224.23,775957.17,21732.94000000006,0.02881495864963137,0.02881495864963137
2025-09,2026-04,7,JP01,Spare Parts,3065853.83,3020224.91,-45628.919999999925,0.01488294045642741,-0.01488294045642741
2025-09,2026-04,7,US01,Events,2180492.11,2585654.79,405162.68000000017,0.18581249532702973,0.18581249532702973
2025-09,2026-04,7,US01,Hardware,6255534.93,6489105.06,233570.1299999999,0.037338154548519145,0.037338154548519145
2025-09,2026-04,7,US01,Software,1101187.24,1132827.08,31639.840000000084,0.028732479682565232,0.028732479682565232
2025-09,2026-05,8,DE01,Hardware,5912513.92,5807307.86,-105206.05999999959,0.01779379489393229,-0.01779379489393229
2025-09,2026-05,8,DE01,Software,913570.8,946464.36,32893.55999999994,0.03600548528915322,0.03600548528915322
2025-09,2026-05,8,ES01,Events,2148032.72,2832968.95,684936.23,0.3188667582307591,0.3188667582307591
2025-09,2026-05,8,ES01,Hardware,5504960.78,5262011.22,-242949.56000000052,0.04413284121526485,-0.04413284121526485
2025-09,2026-05,8,ES01,Spare Parts,2300787.25,2213706.66,-87080.58999999985,0.03784817131614401,-0.03784817131614401
2025-09,2026-05,8,JP01,Hardware,3957456.23,3811910.33,-145545.8999999999,0.03677763986286714,-0.03677763986286714
2025-09,2026-05,8,JP01,Software,770044.22,797934.28,27890.060000000056,0.03621877715022659,0.03621877715022659
2025-09,2026-05,8,JP01,Spare Parts,3126511.15,3092579.78,-33931.37000000011,0.010852790337881927,-0.010852790337881927
2025-09,2026-05,8,US01,Events,1090788.15,2642287.37,1551499.2200000002,1.4223653053069933,1.4223653053069933
2025-09,2026-05,8,US01,Hardware,6666823.7299999995,6636600.65,-30223.079999999143,0.0045333551964181215,-0.0045333551964181215
2025-09,2026-05,8,US01,Software,1138459.93,1164911.67,26451.73999999999,0.023234669313306436,0.023234669313306436
2025-09,2026-06,9,DE01,Hardware,6068301.38,5937067.04,-131234.33999999985,0.021626206706299063,-0.021626206706299063
2025-09,2026-06,9,DE01,Software,909198.24,972903.72,63705.47999999998,0.07006775552051221,0.07006775552051221
2025-09,2026-06,9,ES01,Events,3462246.73,2893926.82,-568319.9100000001,0.1641477209222464,-0.1641477209222464
2025-09,2026-06,9,ES01,Hardware,5584177.19,5379586.23,-204590.95999999996,0.036637619659773,-0.036637619659773
2025-09,2026-06,9,ES01,Spare Parts,2278045.9899999998,2265885.3,-12160.689999999944,0.00533821092874422,-0.00533821092874422
2025-09,2026-06,9,JP01,Hardware,3825150.52,3897084.11,71933.58999999985,0.01880542729596948,0.01880542729596948
2025-09,2026-06,9,JP01,Software,758956.97,820224.47,61267.5,0.08072592046950962,0.08072592046950962
2025-09,2026-06,9,JP01,Spare Parts,3171828.45,3165474.07,-6354.380000000354,0.002003380731388658,-0.002003380731388658
2025-09,2026-06,9,US01,Events,3324051.81,2699142.28,-624909.5300000003,0.18799632668782026,-0.18799632668782026
2025-09,2026-06,9,US01,Hardware,6423714.61,6784889.65,361175.04000000004,0.05622526247317205,0.05622526247317205
2025-09,2026-06,9,US01,Software,1141232.28,1197453.32,56221.04000000004,0.049263450557146905,0.049263450557146905
2025-09,2026-07,10,DE01,Hardware,5435429.26,5387053.5,-48375.75999999978,0.008900080874201237,-0.008900080874201237
2025-09,2026-07,10,DE01,Software,909591.98,887600.82,-21991.160000000033,0.024176950196944384,-0.024176950196944384
2025-09,2026-07,10,ES01,Events,3509642.67,2623708.04,-885934.6299999999,0.2524287265974003,-0.2524287265974003
2025-09,2026-07,10,ES01,Hardware,5140208.56,4881218.05,-258990.50999999978,0.05038521433068074,-0.05038521433068074
2025-09,2026-07,10,ES01,Spare Parts,2110562.66,2058439.0,-52123.66000000015,0.024696570723941522,-0.024696570723941522
2025-09,2026-07,10,JP01,Hardware,3602745.79,3536055.84,-66689.95000000019,0.018510867512525824,-0.018510867512525824
2025-09,2026-07,10,JP01,Software,775392.14,748308.28,-27083.859999999986,0.0349292423830863,-0.0349292423830863
2025-09,2026-07,10,JP01,Spare Parts,2901612.42,2875668.64,-25943.779999999795,0.008941159688032971,-0.008941159688032971
2025-09,2026-07,10,US01,Events,2399958.12,2447111.4,47153.279999999795,0.01964754284962264,0.01964754284962264
2025-09,2026-07,10,US01,Hardware,5977025.0,6156333.3,179308.2999999998,0.029999590097080038,0.029999590097080038
2025-09,2026-07,10,US01,Software,1154035.76,1092462.21,-61573.55000000005,0.05335497575915676,-0.05335497575915676
2025-09,2026-08,11,DE01,Hardware,4946336.75,4776964.33,-169372.41999999993,0.03424199130801192,-0.03424199130801192
2025-09,2026-08,11,DE01,Software,929272.27,791383.33,-137888.94000000006,0.14838378853164322,-0.14838378853164322
2025-09,2026-08,11,ES01,Events,4211729.4799999995,2324688.9,-1887040.5799999996,0.4480441084739374,-0.4480441084739374
2025-09,2026-08,11,ES01,Hardware,4352026.27,4328415.25,-23611.019999999553,0.005425293538037296,-0.005425293538037296
2025-09,2026-08,11,ES01,Spare Parts,1890677.1,1827508.72,-63168.38000000012,0.033410453852749426,-0.033410453852749426
2025-09,2026-08,11,JP01,Hardware,2879156.5,3135594.0,256437.5,0.08906688469348575,0.08906688469348575
2025-09,2026-08,11,JP01,Software,774538.01,667190.34,-107347.67000000004,0.13859574173771025,-0.13859574173771025
2025-09,2026-08,11,JP01,Spare Parts,2599105.08,2553055.74,-46049.33999999985,0.01771738293859202,-0.01771738293859202
2025-09,2026-08,11,US01,Events,2569288.5,2168218.65,-401069.8500000001,0.156101523826538,-0.156101523826538
2025-09,2026-08,11,US01,Hardware,5318910.71,5459122.43,140211.71999999974,0.026360983976736044,0.026360983976736044
2025-09,2026-08,11,US01,Software,1175862.44,974037.39,-201825.04999999993,0.17164001768778323,-0.17164001768778323
2025-10,2025-11,1,DE01,Hardware,6358216.76,6210630.45,-147586.3099999996,0.023211902892093222,-0.023211902892093222
2025-10,2025-11,1,DE01,Software,825915.61,932006.31,106090.70000000007,0.12845222770399034,0.12845222770399034
2025-10,2025-11,1,ES01,Events,2475874.88,3460010.86,984135.98,0.3974901914267978,0.3974901914267978
2025-10,2025-11,1,ES01,Hardware,5800706.46,5703734.49,-96971.96999999974,0.016717268951409712,-0.016717268951409712
2025-10,2025-11,1,ES01,Spare Parts,2378266.19,2364358.01,-13908.180000000168,0.005848033352397852,-0.005848033352397852
2025-10,2025-11,1,JP01,Hardware,4093016.75,4099742.03,6725.279999999795,0.0016431107935240663,0.0016431107935240663
2025-10,2025-11,1,JP01,Software,695561.03,777261.76,81700.72999999998,0.11746018893554168,0.11746018893554168
2025-10,2025-11,1,JP01,Spare Parts,3269741.41,3254721.06,-15020.350000000093,0.004593742475800278,-0.004593742475800278
2025-10,2025-11,1,US01,Events,2124756.64,2579877.82,455121.1799999997,0.21419920353796362,0.21419920353796362
2025-10,2025-11,1,US01,Hardware,6811624.12,7082302.79,270678.6699999999,0.03973775787264079,0.03973775787264079
2025-10,2025-11,1,US01,Software,1032223.21,1175474.38,143251.16999999993,0.1387792568624764,0.1387792568624764
2025-10,2025-12,2,DE01,Hardware,6602168.07,6562128.07,-40040.0,0.006064674448676978,-0.006064674448676978
2025-10,2025-12,2,DE01,Software,845191.07,990139.44,144948.37,0.17149775375643758,0.17149775375643758
2025-10,2025-12,2,ES01,Events,4494838.58,3652877.45,-841961.1299999999,0.18731732297269724,-0.18731732297269724
2025-10,2025-12,2,ES01,Hardware,6011418.4,6026543.76,15125.359999999404,0.0025161050177441324,0.0025161050177441324
2025-10,2025-12,2,ES01,Spare Parts,2517358.59,2501168.77,-16189.819999999832,0.006431272868439388,-0.006431272868439388
2025-10,2025-12,2,JP01,Hardware,4240733.81,4331771.55,91037.74000000022,0.02146744975723912,0.02146744975723912
2025-10,2025-12,2,JP01,Software,710266.15,825742.82,115476.66999999993,0.16258225173760557,0.16258225173760557
2025-10,2025-12,2,JP01,Spare Parts,3466524.07,3443051.62,-23472.44999999972,0.006771177561735413,-0.006771177561735413
2025-10,2025-12,2,US01,Events,1956805.54,2723684.38,766878.8399999999,0.3919034489242093,0.3919034489242093
