snapshot_month,document_id,entity,division,counterparty,document_type,functional_currency,transaction_currency,status,age_months,transaction_amount,transaction_fx_to_eur,functional_fx_to_eur,carrying_reporting_eur,carrying_functional_amount,unrealized_fx_gain_loss_functional,realized_fx_gain_loss_functional,monthly_fx_gain_loss_functional,cumulative_fx_gain_loss_functional,unrealized_fx_gain_loss_eur,realized_fx_gain_loss_eur,monthly_fx_gain_loss_eur,cumulative_fx_gain_loss_eur
2025-10,FX-VARSELL-2025-10-01582-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,18616.593,0.0411262145644018,0.0056768957746617,765.63,134867.72,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01582-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,1,18616.593,0.0412642542208174,0.0055767471948961,768.2,137750.55,0.0,-2882.83,-2882.83,-2882.83,0.0,-16.08,-16.08,-16.08
2025-10,FX-VARSELL-2025-10-01583-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,0,14502.5762,0.1207578552984871,0.0056768957746617,1751.3,308496.06,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01583-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Settled,1,14502.5762,0.1217298048732092,0.0055767471948961,1765.4,316564.47,0.0,-8068.41,-8068.41,-8068.41,0.0,-45.0,-45.0,-45.0
2025-10,FX-VARSELL-2025-10-01586-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,0,14521.2914,0.1207578552984871,0.0056768957746617,1753.56,308894.17,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01586-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,1,14521.2914,0.1217298048732092,0.0055767471948961,1767.67,316971.51,-8077.34,0.0,-8077.34,-8077.34,-45.05,0.0,-45.05,-45.05
2025-12,FX-VARSELL-2025-10-01586-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Settled,2,14521.2914,0.1212259056296733,0.0054795378401227,1760.36,321260.67,0.0,-4289.16,-4289.16,-12366.5,0.0,-23.5,-23.5,-68.55
2025-10,FX-VARSELL-2025-10-01592-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,0,1661.7449,0.8598130841121495,0.0056768957746617,1428.79,251685.09,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01592-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,1,1661.7449,0.8650369370772132,0.0055767471948961,1437.47,257761.37,-6076.28,0.0,-6076.28,-6076.28,-33.89,0.0,-33.89,-33.89
2025-12,FX-VARSELL-2025-10-01592-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Settled,2,1661.7449,0.8540647381071487,0.0054795378401227,1419.24,259007.25,0.0,-1245.88,-1245.88,-7322.16,0.0,-6.83,-6.83,-40.72
2025-10,FX-VARSELL-2025-10-01604-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,0,1310.72,1.0,0.0056768957746617,1310.72,230886.75,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01604-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Settled,1,1310.72,1.0,0.0055767471948961,1310.72,235033.07,0.0,-4146.32,-4146.32,-4146.32,0.0,-23.12,-23.12,-23.12
2025-10,FX-VARSELL-2025-10-01609-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,34263.061,0.0411262145644018,0.0056768957746617,1409.11,248218.4,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01609-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,1,34263.061,0.0412642542208174,0.0055767471948961,1413.84,253524.13,0.0,-5305.73,-5305.73,-5305.73,0.0,-29.59,-29.59,-29.59
2025-10,FX-VARSELL-2025-10-01622-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,0,1192.04,1.0,0.0056768957746617,1192.04,209980.96,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01622-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Open,1,1192.04,1.0,0.0055767471948961,1192.04,213751.84,-3770.88,0.0,-3770.88,-3770.88,-21.03,0.0,-21.03,-21.03
2025-12,FX-VARSELL-2025-10-01622-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,EUR,Settled,2,1192.04,1.0,0.0054795378401227,1192.04,217543.89,0.0,-3792.05,-3792.05,-7562.93,0.0,-20.78,-20.78,-41.81
2025-10,FX-VARSELL-2025-10-01634-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,23407.9409,0.0411262145644018,0.0056768957746617,962.68,169578.59,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01634-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,1,23407.9409,0.0412642542208174,0.0055767471948961,965.91,173203.12,-3624.53,0.0,-3624.53,-3624.53,-20.21,0.0,-20.21,-20.21
2025-12,FX-VARSELL-2025-10-01634-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,2,23407.9409,0.0412213290934251,0.0054795378401227,964.91,176093.32,0.0,-2890.2,-2890.2,-6514.73,0.0,-15.84,-15.84,-36.05
2025-10,FX-VARSELL-2025-10-01638-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,0,992.9949,0.8598130841121495,0.0056768957746617,853.79,150397.34,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01638-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Settled,1,992.9949,0.8650369370772132,0.0055767471948961,858.98,154028.86,0.0,-3631.52,-3631.52,-3631.52,0.0,-20.25,-20.25,-20.25
2025-10,FX-VARSELL-2025-10-01643-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,16131.8032,0.0411262145644018,0.0056768957746617,663.44,116866.69,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01643-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,1,16131.8032,0.0412642542208174,0.0055767471948961,665.67,119365.28,0.0,-2498.59,-2498.59,-2498.59,0.0,-13.93,-13.93,-13.93
2025-10,FX-VARSELL-2025-10-01647-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Open,0,1092.5747,0.8598130841121495,0.0056768957746617,939.41,165479.52,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01647-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,USD,Settled,1,1092.5747,0.8650369370772132,0.0055767471948961,945.12,169475.14,0.0,-3995.62,-3995.62,-3995.62,0.0,-22.28,-22.28,-22.28
2025-10,FX-VARSELL-2025-10-01650-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Open,0,6135.5843,0.1207578552984871,0.0056768957746617,740.92,130514.99,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01650-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CNY,Settled,1,6135.5843,0.1217298048732092,0.0055767471948961,746.88,133927.53,0.0,-3412.54,-3412.54,-3412.54,0.0,-19.03,-19.03,-19.03
2025-10,FX-VARSELL-2025-10-01653-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,0,18606.6237,0.0411262145644018,0.0056768957746617,765.22,134795.5,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-11,FX-VARSELL-2025-10-01653-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Open,1,18606.6237,0.0412642542208174,0.0055767471948961,767.79,137677.03,-2881.53,0.0,-2881.53,-2881.53,-16.07,0.0,-16.07,-16.07
2025-12,FX-VARSELL-2025-10-01653-JP01-2100_AP,JP01,Spare Parts,EXTERNAL,Payable,JPY,CZK,Settled,2,18606.6237,0.0412213290934251,0.0054795378401227,766.99,139973.48,0.0,-2296.45,-2296.45,-5177.98,0.0,-12.58,-12.58,-28.65
2025-11,FX-VARSELL-2025-11-00000-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,1127.2506,0.1217298048732092,1.0,137.22,137.22,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00000-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,1,1127.2506,0.1212259056296733,1.0,136.65,136.65,0.57,0.0,0.57,0.57,0.57,0.0,0.57,0.57
2026-01,FX-VARSELL-2025-11-00000-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,2,1127.2506,0.1222397109089046,1.0,137.79,137.79,0.0,-1.14,-1.14,-0.57,0.0,-1.14,-1.14,-0.57
2025-11,FX-VARSELL-2025-11-00006-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Open,0,16125.8879,0.0055767471948961,1.0,89.93,89.93,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00006-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Settled,1,16125.8879,0.0054795378401227,1.0,88.36,88.36,0.0,1.57,1.57,1.57,0.0,1.57,1.57,1.57
2025-11,FX-VARSELL-2025-11-00009-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,950.7121,0.1217298048732092,1.0,115.73,115.73,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00009-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,1,950.7121,0.1212259056296733,1.0,115.25,115.25,0.48,0.0,0.48,0.48,0.48,0.0,0.48,0.48
2026-01,FX-VARSELL-2025-11-00009-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,2,950.7121,0.1222397109089046,1.0,116.21,116.21,0.0,-0.96,-0.96,-0.48,0.0,-0.96,-0.96,-0.48
2025-11,FX-VARSELL-2025-11-00018-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Open,0,2614.6117,0.0412642542208174,1.0,107.89,107.89,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00018-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Open,1,2614.6117,0.0412213290934251,1.0,107.78,107.78,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0.11
2026-01,FX-VARSELL-2025-11-00018-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Settled,2,2614.6117,0.0411893119619646,1.0,107.69,107.69,0.0,0.09,0.09,0.2,0.0,0.09,0.09,0.2
2025-11,FX-VARSELL-2025-11-00019-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,1052.0842,0.1217298048732092,1.0,128.07,128.07,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00019-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,1,1052.0842,0.1212259056296733,1.0,127.54,127.54,0.0,0.53,0.53,0.53,0.0,0.53,0.53,0.53
2025-11,FX-VARSELL-2025-11-00023-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,1912.9251,0.1217298048732092,1.0,232.86,232.86,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00023-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,1,1912.9251,0.1212259056296733,1.0,231.9,231.9,0.0,0.96,0.96,0.96,0.0,0.96,0.96,0.96
2025-11,FX-VARSELL-2025-11-00028-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Open,0,3329.5161,0.0412642542208174,1.0,137.39,137.39,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00028-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Settled,1,3329.5161,0.0412213290934251,1.0,137.25,137.25,0.0,0.14,0.14,0.14,0.0,0.14,0.14,0.14
2025-11,FX-VARSELL-2025-11-00032-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,USD,Open,0,122.6768,0.8650369370772132,1.0,106.12,106.12,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00032-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,USD,Open,1,122.6768,0.8540647381071487,1.0,104.77,104.77,1.35,0.0,1.35,1.35,1.35,0.0,1.35,1.35
2026-01,FX-VARSELL-2025-11-00032-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,USD,Settled,2,122.6768,0.8519166095341638,1.0,104.51,104.51,0.0,0.26,0.26,1.61,0.0,0.26,0.26,1.61
2025-11,FX-VARSELL-2025-11-00033-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,1578.0852,0.1217298048732092,1.0,192.1,192.1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00033-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,1,1578.0852,0.1212259056296733,1.0,191.3,191.3,0.0,0.8,0.8,0.8,0.0,0.8,0.8,0.8
2025-11,FX-VARSELL-2025-11-00036-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,1607.8232,0.1217298048732092,1.0,195.72,195.72,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00036-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,1,1607.8232,0.1212259056296733,1.0,194.91,194.91,0.0,0.81,0.81,0.81,0.0,0.81,0.81,0.81
2025-11,FX-VARSELL-2025-11-00041-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,1578.1673,0.1217298048732092,1.0,192.11,192.11,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00041-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,1,1578.1673,0.1212259056296733,1.0,191.31,191.31,0.0,0.8,0.8,0.8,0.0,0.8,0.8,0.8
2025-11,FX-VARSELL-2025-11-00043-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,1338.1275,0.1217298048732092,1.0,162.89,162.89,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00043-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,1,1338.1275,0.1212259056296733,1.0,162.22,162.22,0.0,0.67,0.67,0.67,0.0,0.67,0.67,0.67
2025-11,FX-VARSELL-2025-11-00044-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,607.3287,0.1217298048732092,1.0,73.93,73.93,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00044-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,1,607.3287,0.1212259056296733,1.0,73.62,73.62,0.0,0.31,0.31,0.31,0.0,0.31,0.31,0.31
2025-11,FX-VARSELL-2025-11-00046-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Open,0,4232.2345,0.0412642542208174,1.0,174.64,174.64,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00046-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Open,1,4232.2345,0.0412213290934251,1.0,174.46,174.46,0.18,0.0,0.18,0.18,0.18,0.0,0.18,0.18
2026-01,FX-VARSELL-2025-11-00046-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Settled,2,4232.2345,0.0411893119619646,1.0,174.32,174.32,0.0,0.14,0.14,0.32,0.0,0.14,0.14,0.32
2025-11,FX-VARSELL-2025-11-00047-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Open,0,28156.1983,0.0055767471948961,1.0,157.02,157.02,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00047-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Settled,1,28156.1983,0.0054795378401227,1.0,154.28,154.28,0.0,2.74,2.74,2.74,0.0,2.74,2.74,2.74
2025-11,FX-VARSELL-2025-11-00056-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,1005.5877,0.1217298048732092,1.0,122.41,122.41,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00056-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,1,1005.5877,0.1212259056296733,1.0,121.9,121.9,0.51,0.0,0.51,0.51,0.51,0.0,0.51,0.51
2026-01,FX-VARSELL-2025-11-00056-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,2,1005.5877,0.1222397109089046,1.0,122.92,122.92,0.0,-1.02,-1.02,-0.51,0.0,-1.02,-1.02,-0.51
2025-11,FX-VARSELL-2025-11-00057-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,596.8957,0.1217298048732092,1.0,72.66,72.66,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00057-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,1,596.8957,0.1212259056296733,1.0,72.36,72.36,0.0,0.3,0.3,0.3,0.0,0.3,0.3,0.3
2025-11,FX-VARSELL-2025-11-00058-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Open,0,82017.3452,0.0055767471948961,1.0,457.39,457.39,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00058-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Open,1,82017.3452,0.0054795378401227,1.0,449.42,449.42,7.97,0.0,7.97,7.97,7.97,0.0,7.97,7.97
2026-01,FX-VARSELL-2025-11-00058-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Settled,2,82017.3452,0.0054365976218768,1.0,445.9,445.9,0.0,3.52,3.52,11.49,0.0,3.52,3.52,11.49
2025-11,FX-VARSELL-2025-11-00068-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,2821.4947,0.1217298048732092,1.0,343.46,343.46,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00068-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,1,2821.4947,0.1212259056296733,1.0,342.04,342.04,0.0,1.42,1.42,1.42,0.0,1.42,1.42,1.42
2025-11,FX-VARSELL-2025-11-00073-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,2809.9938,0.1217298048732092,1.0,342.06,342.06,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00073-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,1,2809.9938,0.1212259056296733,1.0,340.64,340.64,1.42,0.0,1.42,1.42,1.42,0.0,1.42,1.42
2026-01,FX-VARSELL-2025-11-00073-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,2,2809.9938,0.1222397109089046,1.0,343.49,343.49,0.0,-2.85,-2.85,-1.43,0.0,-2.85,-2.85,-1.43
2025-11,FX-VARSELL-2025-11-00076-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,USD,Open,0,494.6263,0.8650369370772132,1.0,427.87,427.87,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00076-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,USD,Open,1,494.6263,0.8540647381071487,1.0,422.44,422.44,5.43,0.0,5.43,5.43,5.43,0.0,5.43,5.43
2026-01,FX-VARSELL-2025-11-00076-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,USD,Settled,2,494.6263,0.8519166095341638,1.0,421.38,421.38,0.0,1.06,1.06,6.49,0.0,1.06,1.06,6.49
2025-11,FX-VARSELL-2025-11-00082-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Open,0,46903.6861,0.0055767471948961,1.0,261.57,261.57,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00082-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Settled,1,46903.6861,0.0054795378401227,1.0,257.01,257.01,0.0,4.56,4.56,4.56,0.0,4.56,4.56,4.56
2025-11,FX-VARSELL-2025-11-00083-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Open,0,72267.9343,0.0055767471948961,1.0,403.02,403.02,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00083-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Open,1,72267.9343,0.0054795378401227,1.0,395.99,395.99,7.03,0.0,7.03,7.03,7.03,0.0,7.03,7.03
2026-01,FX-VARSELL-2025-11-00083-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Settled,2,72267.9343,0.0054365976218768,1.0,392.89,392.89,0.0,3.1,3.1,10.13,0.0,3.1,3.1,10.13
2025-11,FX-VARSELL-2025-11-00085-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,2293.44,0.1217298048732092,1.0,279.18,279.18,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00085-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,1,2293.44,0.1212259056296733,1.0,278.02,278.02,1.16,0.0,1.16,1.16,1.16,0.0,1.16,1.16
2026-01,FX-VARSELL-2025-11-00085-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,2,2293.44,0.1222397109089046,1.0,280.35,280.35,0.0,-2.33,-2.33,-1.17,0.0,-2.33,-2.33,-1.17
2025-11,FX-VARSELL-2025-11-00089-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,USD,Open,0,201.8873,0.8650369370772132,1.0,174.64,174.64,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00089-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,USD,Open,1,201.8873,0.8540647381071487,1.0,172.42,172.42,2.22,0.0,2.22,2.22,2.22,0.0,2.22,2.22
2026-01,FX-VARSELL-2025-11-00089-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,USD,Settled,2,201.8873,0.8519166095341638,1.0,171.99,171.99,0.0,0.43,0.43,2.65,0.0,0.43,0.43,2.65
2025-11,FX-VARSELL-2025-11-00103-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Open,0,1336.1559,0.1217298048732092,1.0,162.65,162.65,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00103-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CNY,Settled,1,1336.1559,0.1212259056296733,1.0,161.98,161.98,0.0,0.67,0.67,0.67,0.0,0.67,0.67,0.67
2025-11,FX-VARSELL-2025-11-00112-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Open,0,4517.2269,0.0412642542208174,1.0,186.4,186.4,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00112-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Open,1,4517.2269,0.0412213290934251,1.0,186.21,186.21,0.19,0.0,0.19,0.19,0.19,0.0,0.19,0.19
2026-01,FX-VARSELL-2025-11-00112-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Settled,2,4517.2269,0.0411893119619646,1.0,186.06,186.06,0.0,0.15,0.15,0.34,0.0,0.15,0.15,0.34
2025-11,FX-VARSELL-2025-11-00124-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Open,0,36087.345,0.0055767471948961,1.0,201.25,201.25,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00124-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Open,1,36087.345,0.0054795378401227,1.0,197.74,197.74,3.51,0.0,3.51,3.51,3.51,0.0,3.51,3.51
2026-01,FX-VARSELL-2025-11-00124-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,JPY,Settled,2,36087.345,0.0054365976218768,1.0,196.19,196.19,0.0,1.55,1.55,5.06,0.0,1.55,1.55,5.06
2025-11,FX-VARSELL-2025-11-00128-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Open,0,3521.4498,0.0412642542208174,1.0,145.31,145.31,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00128-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,CZK,Settled,1,3521.4498,0.0412213290934251,1.0,145.16,145.16,0.0,0.15,0.15,0.15,0.0,0.15,0.15,0.15
2025-11,FX-VARSELL-2025-11-00138-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,USD,Open,0,100.8512,0.8650369370772132,1.0,87.24,87.24,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-12,FX-VARSELL-2025-11-00138-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,USD,Open,1,100.8512,0.8540647381071487,1.0,86.13,86.13,1.11,0.0,1.11,1.11,1.11,0.0,1.11,1.11
2026-01,FX-VARSELL-2025-11-00138-DE01-2100_AP,DE01,Software,EXTERNAL,Payable,EUR,USD,Settled,2,100.8512,0.8519166095341638,1.0,85.92,85.92,0.0,0.21,0.21,1.32,0.0,0.21,0.21,1.32
