month,entity,division,function,opening_fte,target_fte,hires,attrition,ending_fte,average_fte,annual_loaded_cost_per_fte,payroll_cost,recruitment_cost,personnel_cost,revenue,revenue_per_fte
2026-04,JP01,Spare Parts,Service Operations,9.9756,8.9295,0.0,0.0914,9.8842,9.9299,105082.48,86954.78,0.0,86954.78,1040942.58,104829.22
2026-04,JP01,Spare Parts,Sales,5.7003,5.1026,0.0,0.0523,5.6481,5.6742,131353.1,62110.56,0.0,62110.56,594824.33,104829.22
2026-04,JP01,Spare Parts,Planning,7.1254,6.3782,0.0,0.0653,7.0601,7.0928,112247.19,66345.37,0.0,66345.37,743530.42,104829.22
2026-04,JP01,Spare Parts,G&A,5.7003,5.1026,0.0,0.0523,5.6481,5.6742,119411.91,56464.14,0.0,56464.14,594824.33,104829.22
2026-04,US01,Events,Project Delivery,13.5605,13.4417,0.003,0.1243,13.4393,13.4999,147459.82,165891.15,22.72,165913.87,784276.91,58094.99
2026-04,US01,Events,Sales,6.0269,5.9741,0.0013,0.0552,5.973,6.0,180228.67,90113.71,10.1,90123.81,348567.51,58094.99
2026-04,US01,Events,Program Management,6.0269,5.9741,0.0013,0.0552,5.973,6.0,167121.13,83559.98,10.1,83570.08,348567.51,58094.99
2026-04,US01,Events,G&A,4.5202,4.4806,0.001,0.0414,4.4798,4.5,163844.25,61441.16,7.57,61448.74,261425.64,58094.99
2026-04,US01,Hardware,Sales,14.9595,13.5436,0.0,0.1371,14.8224,14.891,180228.67,223648.43,0.0,223648.43,1850006.04,124236.71
2026-04,US01,Hardware,Product Management,9.973,9.029,0.0,0.0914,9.8816,9.9273,183505.56,151809.84,0.0,151809.84,1233337.36,124236.71
2026-04,US01,Hardware,Supply Chain & Commercial Ops,12.4663,11.2863,0.0,0.1143,12.352,12.4091,152375.15,157570.48,0.0,157570.48,1541671.7,124236.71
2026-04,US01,Hardware,G&A,12.4663,11.2863,0.0,0.1143,12.352,12.4091,163844.25,169430.63,0.0,169430.63,1541671.7,124236.71
2026-04,US01,Software,R&D,4.3191,4.4176,0.076,0.0396,4.3554,4.3373,188420.88,68102.52,569.67,68672.19,407502.81,93953.98
2026-04,US01,Software,Sales,2.7278,2.7901,0.048,0.025,2.7508,2.7393,180228.67,41142.03,359.79,41501.82,257370.2,93953.98
2026-04,US01,Software,Customer Success,2.2732,2.325,0.04,0.0208,2.2923,2.2828,150736.71,28674.75,299.82,28974.57,214475.16,93953.98
2026-04,US01,Software,G&A,2.0459,2.0925,0.036,0.0188,2.0631,2.0545,163844.25,28051.38,269.84,28321.22,193027.65,93953.98
2026-05,DE01,Hardware,Sales,13.6901,13.0258,0.0,0.1255,13.5646,13.6273,140886.6,159992.18,0.0,159992.18,1729623.67,126923.28
2026-05,DE01,Hardware,Product Management,9.1267,8.6839,0.0,0.0837,9.043,9.0849,143448.17,108600.76,0.0,108600.76,1153082.45,126923.28
2026-05,DE01,Hardware,Supply Chain & Commercial Ops,11.4084,10.8549,0.0,0.1046,11.3038,11.3561,119113.21,112721.77,0.0,112721.77,1441353.06,126923.28
2026-05,DE01,Hardware,G&A,11.4084,10.8549,0.0,0.1046,11.3038,11.3561,128078.72,121206.2,0.0,121206.2,1441353.06,126923.28
2026-05,DE01,Software,R&D,3.5396,3.6113,0.0573,0.0324,3.5645,3.552,147290.53,43598.52,429.67,44028.19,339953.16,95706.39
2026-05,DE01,Software,Sales,2.2356,2.2808,0.0362,0.0205,2.2512,2.2434,140886.6,26338.69,271.37,26610.06,214707.26,95706.39
2026-05,DE01,Software,Customer Success,1.863,1.9007,0.0302,0.0171,1.876,1.8695,117832.43,18357.27,226.14,18583.41,178922.71,95706.39
2026-05,DE01,Software,G&A,1.6767,1.7106,0.0271,0.0154,1.6884,1.6825,128078.72,17958.2,203.53,18161.73,161030.44,95706.39
2026-05,ES01,Events,Project Delivery,19.7822,20.8934,0.7109,0.1813,20.3118,20.047,77682.53,129775.15,5331.62,135106.77,1681625.49,83884.14
2026-05,ES01,Events,Sales,8.7921,9.286,0.3159,0.0806,9.0275,8.9098,94945.31,70495.14,2369.61,72864.75,747389.11,83884.14
2026-05,ES01,Events,Program Management,8.7921,9.286,0.3159,0.0806,9.0275,8.9098,88040.2,65368.22,2369.61,67737.83,747389.11,83884.14
2026-05,ES01,Events,G&A,6.5941,6.9645,0.237,0.0604,6.7706,6.6823,86313.92,48064.87,1777.21,49842.08,560541.83,83884.14
2026-05,ES01,Hardware,Sales,12.6616,11.8322,0.0,0.1161,12.5455,12.6035,94945.31,99720.59,0.0,99720.59,1585431.43,125792.54
2026-05,ES01,Hardware,Product Management,8.441,7.8881,0.0,0.0774,8.3637,8.4024,96671.59,67689.13,0.0,67689.13,1056954.28,125792.54
2026-05,ES01,Hardware,Supply Chain & Commercial Ops,10.5513,9.8602,0.0,0.0967,10.4546,10.503,80271.95,70257.69,0.0,70257.69,1321192.85,125792.54
2026-05,ES01,Hardware,G&A,10.5513,9.8602,0.0,0.0967,10.4546,10.503,86313.92,75545.9,0.0,75545.9,1321192.85,125792.54
2026-05,ES01,Spare Parts,Service Operations,7.1486,6.7423,0.0,0.0655,7.083,7.1158,75956.25,45040.76,0.0,45040.76,774042.11,108778.01
2026-05,ES01,Spare Parts,Sales,4.0849,3.8527,0.0,0.0374,4.0474,4.0662,94945.31,32171.97,0.0,32171.97,442309.78,108778.01
2026-05,ES01,Spare Parts,Planning,5.1061,4.8159,0.0,0.0468,5.0593,5.0827,81135.09,34365.52,0.0,34365.52,552887.22,108778.01
2026-05,ES01,Spare Parts,G&A,4.0849,3.8527,0.0,0.0374,4.0474,4.0662,86313.92,29247.25,0.0,29247.25,442309.78,108778.01
2026-05,JP01,Hardware,Sales,8.7058,8.6637,0.0207,0.0798,8.6467,8.6763,131698.34,95220.85,155.41,95376.26,1156031.97,133240.68
2026-05,JP01,Hardware,Product Management,5.8039,5.7758,0.0138,0.0532,5.7645,5.7842,134092.85,64634.76,103.61,64738.37,770687.98,133240.68
2026-05,JP01,Hardware,Supply Chain & Commercial Ops,7.2548,7.2197,0.0173,0.0665,7.2056,7.2302,111344.96,67087.42,129.51,67216.93,963359.97,133240.68
2026-05,JP01,Hardware,G&A,7.2548,7.2197,0.0173,0.0665,7.2056,7.2302,119725.76,72137.01,129.51,72266.52,963359.97,133240.68
2026-05,JP01,Software,R&D,2.9253,3.0372,0.0763,0.0268,2.9748,2.9501,137684.63,33848.06,572.1,34420.16,281763.43,95511.37
2026-05,JP01,Software,Sales,1.8476,1.9182,0.0482,0.0169,1.8788,1.8632,131698.34,20448.25,361.33,20809.58,177955.85,95511.37
2026-05,JP01,Software,Customer Success,1.5396,1.5985,0.0401,0.0141,1.5657,1.5527,110147.7,14251.81,301.11,14552.92,148296.54,95511.37
2026-05,JP01,Software,G&A,1.3857,1.4387,0.0361,0.0127,1.4091,1.3974,119725.76,13941.99,271.0,14212.99,133466.89,95511.37
2026-05,JP01,Spare Parts,Service Operations,9.8842,9.3562,0.0,0.0906,9.7936,9.8389,105358.67,86384.15,0.0,86384.15,1071327.71,108887.32
2026-05,JP01,Spare Parts,Sales,5.6481,5.3464,0.0,0.0518,5.5963,5.6222,131698.34,61702.96,0.0,61702.96,612187.26,108887.32
2026-05,JP01,Spare Parts,Planning,7.0601,6.683,0.0,0.0647,6.9954,7.0278,112542.22,65909.98,0.0,65909.98,765234.08,108887.32
2026-05,JP01,Spare Parts,G&A,5.6481,5.3464,0.0,0.0518,5.5963,5.6222,119725.76,56093.6,0.0,56093.6,612187.26,108887.32
2026-05,US01,Events,Project Delivery,13.4393,13.0501,0.0,0.1232,13.3161,13.3777,147847.4,164821.16,0.0,164821.16,911908.76,68166.48
2026-05,US01,Events,Sales,5.973,5.8,0.0,0.0548,5.9183,5.9456,180702.37,89532.48,0.0,89532.48,405292.78,68166.48
2026-05,US01,Events,Program Management,5.973,5.8,0.0,0.0548,5.9183,5.9456,167560.38,83021.03,0.0,83021.03,405292.78,68166.48
2026-05,US01,Events,G&A,4.4798,4.35,0.0,0.0411,4.4387,4.4592,164274.88,61044.87,0.0,61044.87,303969.58,68166.48
2026-05,US01,Hardware,Sales,14.8224,14.0216,0.0,0.1359,14.6865,14.7545,180702.37,222180.75,0.0,222180.75,1842128.4,124852.17
2026-05,US01,Hardware,Product Management,9.8816,9.3477,0.0,0.0906,9.791,9.8363,183987.87,150813.6,0.0,150813.6,1228085.6,124852.17
2026-05,US01,Hardware,Supply Chain & Commercial Ops,12.352,11.6846,0.0,0.1132,12.2388,12.2954,152775.64,156536.44,0.0,156536.44,1535107.0,124852.17
2026-05,US01,Hardware,G&A,12.352,11.6846,0.0,0.1132,12.2388,12.2954,164274.88,168318.75,0.0,168318.75,1535107.0,124852.17
2026-05,US01,Software,R&D,4.3554,4.4817,0.0914,0.0399,4.4069,4.3812,188916.12,68972.86,685.42,69658.29,420938.61,96078.95
2026-05,US01,Software,Sales,2.7508,2.8305,0.0577,0.0252,2.7833,2.7671,180702.37,41667.82,432.9,42100.72,265855.97,96078.95
2026-05,US01,Software,Customer Success,2.2923,2.3588,0.0481,0.021,2.3194,2.3059,151132.89,29041.21,360.75,29401.96,221546.64,96078.95
2026-05,US01,Software,G&A,2.0631,2.1229,0.0433,0.0189,2.0875,2.0753,164274.88,28409.88,324.67,28734.55,199391.97,96078.95
2026-06,DE01,Hardware,Sales,13.5646,13.2899,0.0,0.1243,13.4402,13.5024,141256.89,158942.25,0.0,158942.25,1749036.23,129535.22
2026-06,DE01,Hardware,Product Management,9.043,8.8599,0.0,0.0829,8.9602,9.0016,143825.2,107888.07,0.0,107888.07,1166024.15,129535.22
2026-06,DE01,Hardware,Supply Chain & Commercial Ops,11.3038,11.0749,0.0,0.1036,11.2002,11.252,119426.28,111982.04,0.0,111982.04,1457530.19,129535.22
2026-06,DE01,Hardware,G&A,11.3038,11.0749,0.0,0.1036,11.2002,11.252,128415.36,120410.79,0.0,120410.79,1457530.19,129535.22
2026-06,DE01,Software,R&D,3.5645,3.6823,0.0828,0.0327,3.6146,3.5895,147677.66,44174.17,620.71,44794.88,339097.5,94469.09
2026-06,DE01,Software,Sales,2.2512,2.3256,0.0523,0.0206,2.2829,2.2671,141256.89,26686.46,392.03,27078.48,214166.84,94469.09
2026-06,DE01,Software,Customer Success,1.876,1.938,0.0436,0.0172,1.9024,1.8892,118142.13,18599.65,326.69,18926.34,178472.37,94469.09
2026-06,DE01,Software,G&A,1.6884,1.7442,0.0392,0.0155,1.7122,1.7003,128415.36,18195.31,294.02,18489.33,160625.13,94469.09
2026-06,ES01,Events,Project Delivery,20.3118,21.168,0.5733,0.1862,20.6989,20.5054,77886.71,133091.18,4300.08,137391.26,1163600.73,56746.2
2026-06,ES01,Events,Sales,9.0275,9.408,0.2548,0.0828,9.1995,9.1135,95194.86,72296.45,1911.15,74207.59,517155.88,56746.2
2026-06,ES01,Events,Program Management,9.0275,9.408,0.2548,0.0828,9.1995,9.1135,88271.6,67038.52,1911.15,68949.67,517155.88,56746.2
2026-06,ES01,Events,G&A,6.7706,7.056,0.1911,0.0621,6.8996,6.8351,86540.78,49293.03,1433.36,50726.39,387866.91,56746.2
2026-06,ES01,Hardware,Sales,12.5455,12.1074,0.0,0.115,12.4305,12.488,95194.86,99066.19,0.0,99066.19,1580266.66,126542.73
2026-06,ES01,Hardware,Product Management,8.3637,8.0716,0.0,0.0767,8.287,8.3253,96925.68,67244.93,0.0,67244.93,1053511.11,126542.73
2026-06,ES01,Hardware,Supply Chain & Commercial Ops,10.4546,10.0895,0.0,0.0958,10.3588,10.4067,80482.93,69796.63,0.0,69796.63,1316888.89,126542.73
2026-06,ES01,Hardware,G&A,10.4546,10.0895,0.0,0.0958,10.3588,10.4067,86540.78,75050.14,0.0,75050.14,1316888.89,126542.73
2026-06,ES01,Spare Parts,Service Operations,7.083,7.0308,0.007,0.0649,7.0251,7.054,76155.89,44767.26,52.18,44819.45,779746.17,110538.85
2026-06,ES01,Spare Parts,Sales,4.0474,4.0176,0.004,0.0371,4.0143,4.0309,95194.86,31976.62,29.82,32006.44,445569.24,110538.85
2026-06,ES01,Spare Parts,Planning,5.0593,5.022,0.005,0.0464,5.0179,5.0386,81348.34,34156.84,37.27,34194.11,556961.55,110538.85
2026-06,ES01,Spare Parts,G&A,4.0474,4.0176,0.004,0.0371,4.0143,4.0309,86540.78,29069.65,29.82,29099.47,445569.24,110538.85
2026-06,JP01,Hardware,Sales,8.6467,8.9779,0.2258,0.0793,8.7932,8.72,132044.49,95952.04,1693.16,97645.2,1122071.94,128678.35
2026-06,JP01,Hardware,Product Management,5.7645,5.9853,0.1505,0.0528,5.8621,5.8133,134445.3,65131.08,1128.77,66259.86,748047.96,128678.35
2026-06,JP01,Hardware,Supply Chain & Commercial Ops,7.2056,7.4816,0.1881,0.0661,7.3277,7.2666,111637.61,67602.58,1410.96,69013.54,935059.95,128678.35
2026-06,JP01,Hardware,G&A,7.2056,7.4816,0.1881,0.0661,7.3277,7.2666,120040.44,72690.94,1410.96,74101.91,935059.95,128678.35
2026-06,JP01,Software,R&D,2.9748,3.0745,0.0699,0.0273,3.0174,2.9961,138046.51,34466.56,524.0,34990.56,282038.39,94135.73
2026-06,JP01,Software,Sales,1.8788,1.9418,0.0441,0.0172,1.9057,1.8923,132044.49,20821.9,330.95,21152.85,178129.51,94135.73
2026-06,JP01,Software,Customer Success,1.5657,1.6182,0.0368,0.0144,1.5881,1.5769,110437.21,14512.23,275.79,14788.02,148441.26,94135.73
2026-06,JP01,Software,G&A,1.4091,1.4564,0.0331,0.0129,1.4293,1.4192,120040.44,14196.75,248.21,14444.96,133597.13,94135.73
2026-06,JP01,Spare Parts,Service Operations,9.7936,9.724,0.0111,0.0898,9.7149,9.7542,105635.59,85866.27,83.52,85949.79,1088778.69,111621.03
2026-06,JP01,Spare Parts,Sales,5.5963,5.5566,0.0064,0.0513,5.5514,5.5739,132044.49,61333.05,47.72,61380.78,622159.25,111621.03
2026-06,JP01,Spare Parts,Planning,6.9954,6.9457,0.008,0.0641,6.9392,6.9673,112838.02,65514.85,59.66,65574.51,777699.06,111621.03
2026-06,JP01,Spare Parts,G&A,5.5963,5.5566,0.0064,0.0513,5.5514,5.5739,120040.44,55757.32,47.72,55805.04,622159.25,111621.03
2026-06,US01,Events,Project Delivery,13.3161,12.2827,0.0,0.1221,13.194,13.255,148235.99,163739.53,0.0,163739.53,1080562.58,81520.86
2026-06,US01,Events,Sales,5.9183,5.459,0.0,0.0543,5.864,5.8911,181177.32,88944.93,0.0,88944.93,480250.03,81520.86
2026-06,US01,Events,Program Management,5.9183,5.459,0.0,0.0543,5.864,5.8911,168000.79,82476.21,0.0,82476.21,480250.03,81520.86
2026-06,US01,Events,G&A,4.4387,4.0942,0.0,0.0407,4.398,4.4183,164706.65,60644.27,0.0,60644.27,360187.53,81520.86
2026-06,US01,Hardware,Sales,14.6865,14.2759,0.0,0.1346,14.5519,14.6192,181177.32,220722.71,0.0,220722.71,1866070.65,127644.95
2026-06,US01,Hardware,Product Management,9.791,9.5172,0.0,0.0898,9.7013,9.7462,184471.45,149823.9,0.0,149823.9,1244047.1,127644.95
2026-06,US01,Hardware,Supply Chain & Commercial Ops,12.2388,11.8966,0.0,0.1122,12.1266,12.1827,153177.19,155509.18,0.0,155509.18,1555058.87,127644.95
2026-06,US01,Hardware,G&A,12.2388,11.8966,0.0,0.1122,12.1266,12.1827,164706.65,167214.17,0.0,167214.17,1555058.87,127644.95
2026-06,US01,Software,R&D,4.4069,4.5571,0.1048,0.0404,4.4713,4.4391,189412.65,70068.71,786.1,70854.82,423426.52,95385.34
2026-06,US01,Software,Sales,2.7833,2.8782,0.0662,0.0255,2.824,2.8037,181177.32,42329.84,496.49,42826.33,267427.28,95385.34
2026-06,US01,Software,Customer Success,2.3194,2.3985,0.0552,0.0213,2.3533,2.3364,151530.12,29502.62,413.74,29916.36,222856.06,95385.34
2026-06,US01,Software,G&A,2.0875,2.1586,0.0496,0.0191,2.118,2.1027,164706.65,28861.26,372.37,29233.62,200570.46,95385.34
2026-07,DE01,Hardware,Sales,13.4402,13.4228,0.0582,0.1232,13.3752,13.4077,141628.16,158242.57,436.4,158678.98,1594373.55,118914.58
2026-07,DE01,Hardware,Product Management,8.9602,8.9485,0.0388,0.0821,8.9168,8.9385,144203.22,107413.14,290.94,107704.08,1062915.7,118914.58
2026-07,DE01,Hardware,Supply Chain & Commercial Ops,11.2002,11.1857,0.0485,0.1027,11.146,11.1731,119740.17,111489.09,363.67,111852.75,1328644.62,118914.58
2026-07,DE01,Hardware,G&A,11.2002,11.1857,0.0485,0.1027,11.146,11.1731,128752.88,119880.74,363.67,120244.41,1328644.62,118914.58
2026-07,DE01,Software,R&D,3.6146,3.6928,0.0613,0.0331,3.6427,3.6286,148065.81,44772.97,459.65,45232.62,337054.07,92887.48
2026-07,DE01,Software,Sales,2.2829,2.3323,0.0387,0.0209,2.3007,2.2918,141628.16,27048.2,290.31,27338.51,212876.26,92887.48
2026-07,DE01,Software,Customer Success,1.9024,1.9436,0.0323,0.0174,1.9172,1.9098,118452.65,18851.78,241.92,19093.7,177396.88,92887.48
2026-07,DE01,Software,G&A,1.7122,1.7492,0.029,0.0157,1.7255,1.7188,128752.88,18441.96,217.73,18659.69,159657.19,92887.48
2026-07,ES01,Events,Project Delivery,20.6989,18.338,0.0,0.1897,20.5092,20.6041,78091.42,134083.33,0.0,134083.33,1706928.61,82844.3
2026-07,ES01,Events,Sales,9.1995,8.1502,0.0,0.0843,9.1152,9.1574,95445.07,72835.39,0.0,72835.39,758634.94,82844.3
2026-07,ES01,Events,Program Management,9.1995,8.1502,0.0,0.0843,9.1152,9.1574,88503.61,67538.27,0.0,67538.27,758634.94,82844.3
2026-07,ES01,Events,G&A,6.8996,6.1127,0.0,0.0632,6.8364,6.868,86768.24,49660.49,0.0,49660.49,568976.2,82844.3
2026-07,ES01,Hardware,Sales,12.4305,12.1862,0.0,0.1139,12.3166,12.3735,95445.07,98416.07,0.0,98416.07,1490393.32,120450.09
2026-07,ES01,Hardware,Product Management,8.287,8.1242,0.0,0.076,8.211,8.249,97180.43,66803.64,0.0,66803.64,993595.55,120450.09
2026-07,ES01,Hardware,Supply Chain & Commercial Ops,10.3588,10.1552,0.0,0.095,10.2638,10.3113,80694.47,69338.6,0.0,69338.6,1241994.44,120450.09
2026-07,ES01,Hardware,G&A,10.3588,10.1552,0.0,0.095,10.2638,10.3113,86768.24,74557.63,0.0,74557.63,1241994.44,120450.09
2026-07,ES01,Spare Parts,Service Operations,7.0251,7.136,0.0964,0.0644,7.0571,7.0411,76356.05,44802.39,723.19,45525.58,719132.46,102133.89
2026-07,ES01,Spare Parts,Sales,4.0143,4.0777,0.0551,0.0368,4.0326,4.0235,95445.07,32001.71,413.25,32414.96,410932.83,102133.89
2026-07,ES01,Spare Parts,Planning,5.0179,5.0971,0.0689,0.046,5.0408,5.0293,81562.15,34183.65,516.56,34700.21,513666.04,102133.89
2026-07,ES01,Spare Parts,G&A,4.0143,4.0777,0.0551,0.0368,4.0326,4.0235,86768.24,29092.46,413.25,29505.72,410932.83,102133.89
2026-07,JP01,Hardware,Sales,8.7932,8.8904,0.0978,0.0806,8.8104,8.8018,132391.54,97107.1,733.37,97840.47,1025722.78,116535.44
2026-07,JP01,Hardware,Product Management,5.8621,5.9269,0.0652,0.0537,5.8736,5.8679,134798.66,65915.12,488.91,66404.03,683815.19,116535.44
2026-07,JP01,Hardware,Supply Chain & Commercial Ops,7.3277,7.4087,0.0815,0.0672,7.342,7.3348,111931.03,68416.36,611.14,69027.5,854768.98,116535.44
2026-07,JP01,Hardware,G&A,7.3277,7.4087,0.0815,0.0672,7.342,7.3348,120355.95,73565.98,611.14,74177.12,854768.98,116535.44
2026-07,JP01,Software,R&D,3.0174,3.0999,0.0606,0.0277,3.0503,3.0338,138409.34,34992.75,454.47,35447.22,285696.43,94169.62
2026-07,JP01,Software,Sales,1.9057,1.9578,0.0383,0.0175,1.9265,1.9161,132391.54,21139.79,287.03,21426.82,180439.85,94169.62
2026-07,JP01,Software,Customer Success,1.5881,1.6315,0.0319,0.0146,1.6054,1.5968,110727.47,14733.79,239.19,14972.98,150366.54,94169.62
2026-07,JP01,Software,G&A,1.4293,1.4684,0.0287,0.0131,1.4449,1.4371,120355.95,14413.49,215.27,14628.76,135329.89,94169.62
2026-07,JP01,Spare Parts,Service Operations,9.7149,9.9029,0.1524,0.0891,9.7783,9.7466,105913.24,86024.42,1142.91,87167.34,992067.46,101786.09
2026-07,JP01,Spare Parts,Sales,5.5514,5.6588,0.0871,0.0509,5.5876,5.5695,132391.54,61446.02,653.09,62099.11,566895.69,101786.09
2026-07,JP01,Spare Parts,Planning,6.9392,7.0735,0.1088,0.0636,6.9845,6.9619,113134.59,65635.52,816.37,66451.88,708619.61,101786.09
2026-07,JP01,Spare Parts,G&A,5.5514,5.6588,0.0871,0.0509,5.5876,5.5695,120355.95,55860.01,653.09,56513.11,566895.69,101786.09
2026-07,US01,Events,Project Delivery,13.194,11.931,0.0,0.1209,13.0731,13.1335,148625.6,162665.01,0.0,162665.01,1119546.67,85243.34
2026-07,US01,Events,Sales,5.864,5.3027,0.0,0.0538,5.8103,5.8371,181653.51,88361.24,0.0,88361.24,497576.3,85243.34
2026-07,US01,Events,Program Management,5.864,5.3027,0.0,0.0538,5.8103,5.8371,168442.35,81934.97,0.0,81934.97,497576.3,85243.34
2026-07,US01,Events,G&A,4.398,3.977,0.0,0.0403,4.3577,4.3778,165139.56,60246.3,0.0,60246.3,373182.22,85243.34
2026-07,US01,Hardware,Sales,14.5519,14.3293,0.0,0.1334,14.4185,14.4852,181653.51,219274.23,0.0,219274.23,1777971.32,122743.84
2026-07,US01,Hardware,Product Management,9.7013,9.5529,0.0,0.0889,9.6123,9.6568,184956.31,148840.69,0.0,148840.69,1185314.21,122743.84
2026-07,US01,Hardware,Supply Chain & Commercial Ops,12.1266,11.9411,0.0,0.1112,12.0154,12.071,153579.79,154488.66,0.0,154488.66,1481642.76,122743.84
2026-07,US01,Hardware,G&A,12.1266,11.9411,0.0,0.1112,12.0154,12.071,165139.56,166116.84,0.0,166116.84,1481642.76,122743.84
2026-07,US01,Software,R&D,4.4713,4.6105,0.0991,0.041,4.5294,4.5004,189910.49,71222.51,743.31,71965.82,426695.1,94813.04
2026-07,US01,Software,Sales,2.824,2.9119,0.0626,0.0259,2.8607,2.8423,181653.51,43026.87,469.46,43496.33,269491.64,94813.04
2026-07,US01,Software,Customer Success,2.3533,2.4266,0.0522,0.0216,2.3839,2.3686,151928.39,29988.43,391.21,30379.64,224576.37,94813.04
2026-07,US01,Software,G&A,2.118,2.1839,0.0469,0.0194,2.1455,2.1318,165139.56,29336.5,352.09,29688.6,202118.73,94813.04
2026-08,DE01,Hardware,Sales,13.3752,13.0655,0.0,0.1226,13.2526,13.3139,142000.41,157548.39,0.0,157548.39,1432054.97,107560.81
2026-08,DE01,Hardware,Product Management,8.9168,8.7103,0.0,0.0817,8.8351,8.8759,144582.24,106941.94,0.0,106941.94,954703.31,107560.81
2026-08,DE01,Hardware,Supply Chain & Commercial Ops,11.146,10.8879,0.0,0.1022,11.0438,11.0949,120054.89,111000.0,0.0,111000.0,1193379.14,107560.81
2026-08,DE01,Hardware,G&A,11.146,10.8879,0.0,0.1022,11.0438,11.0949,129091.28,119354.84,0.0,119354.84,1193379.14,107560.81
2026-08,DE01,Software,R&D,3.6427,3.7385,0.0711,0.0334,3.6804,3.6615,148454.97,45297.81,532.97,45830.78,346157.72,94538.84
2026-08,DE01,Software,Sales,2.3007,2.3612,0.0449,0.0211,2.3244,2.3126,142000.41,27365.27,336.61,27701.88,218625.93,94538.84
2026-08,DE01,Software,Customer Success,1.9172,1.9676,0.0374,0.0176,1.937,1.9271,118763.98,19072.76,280.51,19353.27,182188.27,94538.84
2026-08,DE01,Software,G&A,1.7255,1.7709,0.0337,0.0158,1.7433,1.7344,129091.28,18658.14,252.46,18910.6,163969.45,94538.84
2026-08,ES01,Events,Project Delivery,20.5092,19.54,0.0,0.188,20.3212,20.4152,78296.67,133203.42,0.0,133203.42,1207541.37,59149.17
2026-08,ES01,Events,Sales,9.1152,8.6844,0.0,0.0836,9.0316,9.0734,95695.93,72357.41,0.0,72357.41,536685.05,59149.17
2026-08,ES01,Events,Program Management,9.1152,8.6844,0.0,0.0836,9.0316,9.0734,88736.22,67095.06,0.0,67095.06,536685.05,59149.17
2026-08,ES01,Events,G&A,6.8364,6.5133,0.0,0.0627,6.7737,6.8051,86996.3,49334.6,0.0,49334.6,402513.79,59149.17
2026-08,ES01,Hardware,Sales,12.3166,11.9917,0.0,0.1129,12.2037,12.2601,95695.93,97770.22,0.0,97770.22,1329418.64,108434.47
2026-08,ES01,Hardware,Product Management,8.211,7.9945,0.0,0.0753,8.1358,8.1734,97435.85,66365.24,0.0,66365.24,886279.09,108434.47
2026-08,ES01,Hardware,Supply Chain & Commercial Ops,10.2638,9.9931,0.0,0.0941,10.1697,10.2168,80906.56,68883.57,0.0,68883.57,1107848.86,108434.47
2026-08,ES01,Hardware,G&A,10.2638,9.9931,0.0,0.0941,10.1697,10.2168,86996.3,74068.35,0.0,74068.35,1107848.86,108434.47
2026-08,ES01,Spare Parts,Service Operations,7.0571,7.0246,0.0177,0.0647,7.0101,7.0336,76556.74,44872.54,133.01,45005.55,638942.8,90841.34
2026-08,ES01,Spare Parts,Sales,4.0326,4.0141,0.0101,0.037,4.0058,4.0192,95695.93,32051.81,76.01,32127.82,365110.17,90841.34
2026-08,ES01,Spare Parts,Planning,5.0408,5.0176,0.0127,0.0462,5.0072,5.024,81776.52,34237.16,95.01,34332.18,456387.72,90841.34
2026-08,ES01,Spare Parts,G&A,4.0326,4.0141,0.0101,0.037,4.0058,4.0192,86996.3,29138.01,76.01,29214.02,365110.17,90841.34
2026-08,JP01,Hardware,Sales,8.8104,8.509,0.0,0.0808,8.7296,8.77,132739.51,97010.66,0.0,97010.66,853810.94,97355.67
2026-08,JP01,Hardware,Product Management,5.8736,5.6726,0.0,0.0538,5.8198,5.8467,135152.96,65849.66,0.0,65849.66,569207.29,97355.67
2026-08,JP01,Hardware,Supply Chain & Commercial Ops,7.342,7.0908,0.0,0.0673,7.2747,7.3083,112225.23,68348.42,0.0,68348.42,711509.11,97355.67
2026-08,JP01,Hardware,G&A,7.342,7.0908,0.0,0.0673,7.2747,7.3083,120672.29,73492.92,0.0,73492.92,711509.11,97355.67
2026-08,JP01,Software,R&D,3.0503,3.1255,0.0567,0.028,3.0791,3.0647,138773.13,35441.6,425.58,35867.19,287759.9,93894.7
2026-08,JP01,Software,Sales,1.9265,1.974,0.0358,0.0177,1.9447,1.9356,132739.51,21410.94,268.79,21679.73,181743.09,93894.7
